duration_samples,duration_time,mean_velocity,std_velocity,mean_acceleration,mean_jerk,blink_count,blink_rate,participant_id,trial_number,condition,trial_type,file_path,gaze_entropy,fixation_ratio,rolling_entropy_std,rolling_blink_std
6909,43.139038,3.2743314381301385,1.8720072402997172,0.0006007037020279,0.0004979281044161,0,0.0,3,2,Unknown,first,first trials/003_2.csv,4.5973900450420535,0.0,0.4155934495836682,0.0
17537,213.457747,2.054313284821005,1.6035364937712246,0.0001489986590799,8.103571776818472e-05,167,0.0095227233848434,60,1,Unknown,first,first trials/060_1.csv,5.422657062967485,0.0,0.704839898346838,0.005539049332892866
33920,215.54539,1.888187638259192,1.328440410345755,1.7543618549501294e-18,-0.0001361682797425,605,0.0178360849056603,25,1,Unknown,first,first trials/025_1.csv,4.033469840327236,0.0,0.6810986281835222,0.008796200997667572
40800,277.011647,1.4428359393886998,1.2153986731060171,-3.7007434154171887e-19,2.8844029561339854e-19,3336,0.0817647058823529,1,0,Unknown,first,first trials/001_0.csv,3.4980679099099685,1.0,0.6214702178589241,0.020563380411080353
33920,212.962572,1.7910891362660997,1.2861454829778023,8.296640686809547e-05,4.642358386534362e-05,520,0.0153301886792452,27,3,Unknown,first,first trials/027_3.csv,3.959433419749501,0.0,0.5426163002045595,0.007506664662664052
33920,212.982706,2.2032388905370426,2.2158086525560448,8.638734137131948e-05,-8.665877688968473e-06,1148,0.0338443396226415,62,3,Unknown,first,first trials/062_3.csv,4.955149695667739,0.0,0.610960743214994,0.011293582654774323
33920,212.982706,2.2032388905370426,2.2158086525560448,8.638734137131948e-05,-8.665877688968473e-06,1148,0.0338443396226415,62,3,Unknown,first,first trials/062_3.csv,4.434990332902964,0.0,0.610960743214994,0.011293582654774323
40800,277.382754,1.6465939771431706,1.6087962217784677,1.928960427418871e-05,-5.484871687580375e-05,3436,0.0842156862745098,1,2,Unknown,first,first trials/001_2.csv,3.618789321177595,0.0,0.7401145633369155,0.019905522927362047
33920,212.378131,1.953949550348099,1.4528015969951222,6.060540818228773e-05,-7.521907567967082e-05,1124,0.0331367924528301,62,1,Unknown,first,first trials/062_1.csv,4.076370301719156,0.0,0.8552338201665822,0.010417449131339757
33920,212.378131,1.953949550348099,1.4528015969951222,6.060540818228773e-05,-7.521907567967082e-05,1124,0.0331367924528301,62,1,Unknown,first,first trials/062_1.csv,5.187524821660691,0.0,0.8552338201665822,0.010417449131339757
33920,212.092841,1.9238342571714115,1.31990959859517,8.48644053042202e-05,6.168741114880259e-05,645,0.0190153301886792,27,1,Unknown,first,first trials/027_1.csv,4.963405000146305,0.0,0.8798955683185875,0.007916494063377882
40779,254.853102,2.5472324197391107,1.4270311013988668,5.4054329080883584e-05,-4.930749077707468e-06,0,0.0,3,0,Unknown,first,first trials/003_0.csv,4.021872739343718,0.0,0.47036793377495956,0.0
33920,217.863441,2.1634538008732243,1.483959497378058,0.0003081996159237,-2.227319794300168e-06,657,0.0193691037735849,25,3,Unknown,first,first trials/025_3.csv,3.8986623243541856,0.0,0.5311076785765336,0.00952002915845875
33920,212.91789,2.1227787895035624,1.4596761102158282,3.819366881889109e-05,-1.6496925347867395e-06,358,0.0105542452830188,60,3,Unknown,first,first trials/060_3.csv,4.642943668079517,0.0,0.9284565731510575,0.005660028297444936
40800,260.66382,2.263548417625083,1.4127289634901283,0.000211927092154,-3.0351863070356e-05,737,0.018063725490196,25,2,Unknown,first,first trials/025_2.csv,3.542315881479729,0.0,0.46242847041214463,0.008059979391694717
40800,255.888531,2.1487430168606227,1.5714013743851296,8.721044442035109e-05,6.94832590007615e-05,442,0.0108333333333333,60,2,Unknown,first,first trials/060_2.csv,2.702640961575508,0.0,0.8510646616263853,0.006730648620226431
33920,211.983354,2.5338743903290544,1.446621073066651,2.3635284581332576e-05,6.0579994828536575e-06,0,0.0,3,1,Unknown,first,first trials/003_1.csv,5.267419728047472,0.0,0.5229331950567752,0.0
40800,255.46153,1.8380466218639784,1.3160125932301523,0.0001094910160922,2.4458739660654725e-05,1272,0.0311764705882352,62,0,Unknown,first,first trials/062_0.csv,4.181363466248545,0.0,0.7118796723716074,0.010252831847353601
40800,255.46153,1.8380466218639784,1.3160125932301523,0.0001094910160922,2.4458739660654725e-05,1272,0.0311764705882352,62,0,Unknown,first,first trials/062_0.csv,4.473444744739804,0.0,0.7118796723716074,0.010252831847353601
40800,255.191915,1.940480357254197,1.504811682277068,3.416509492462901e-05,-2.924297559662218e-05,751,0.018406862745098,27,0,Unknown,first,first trials/027_0.csv,4.933408848985875,0.0,0.8571645221619504,0.00784486061918443
33920,230.891312,1.5493245967817335,1.3224914644146852,5.338629210173663e-05,-2.5811199991221992e-05,2855,0.0841686320754716,1,3,Unknown,first,first trials/001_3.csv,3.847845176505911,0.0,0.6338531575895322,0.020569717283310078
40800,255.588499,1.844557455578286,1.2576220479419118,4.7473065028939554e-05,2.37242564340273e-06,688,0.0168627450980392,29,2,Unknown,repeat,repeats/029_2.csv,4.117957592741264,0.0,0.577480025063063,0.007417030785901616
40800,255.588499,1.844557455578286,1.2576220479419118,4.7473065028939554e-05,2.37242564340273e-06,688,0.0168627450980392,29,2,Unknown,repeat,repeats/029_2.csv,4.229492149158589,0.0,0.577480025063063,0.007417030785901616
33920,212.803256,2.3094299303351558,1.5949266581747257,9.39446275893313e-05,2.2412197951215757e-05,2021,0.0595813679245283,48,3,Unknown,repeat,repeats/048_3.csv,0.0,0.0,0.30633165392926986,0.014363812988612914
33920,212.803256,2.3094299303351558,1.5949266581747257,9.39446275893313e-05,2.2412197951215757e-05,2021,0.0595813679245283,48,3,Unknown,repeat,repeats/048_3.csv,5.257223504570902,0.0,0.30633165392926986,0.014363812988612914
40800,255.476934,1.877801764331434,1.0785900059499918,8.435945716641352e-06,-3.755094197353267e-05,165,0.0040441176470588,16,0,Unknown,repeat,repeats/016_0.csv,4.67025582102996,0.0,0.5689301093330422,0.003434673516850261
40800,255.476934,1.877801764331434,1.0785900059499918,8.435945716641352e-06,-3.755094197353267e-05,165,0.0040441176470588,16,0,Unknown,repeat,repeats/016_0.csv,4.563921536332865,0.0,0.5689301093330422,0.003434673516850261
33920,212.291419,1.929095280714764,1.1197353631794529,3.247823943009452e-05,-1.821130370517491e-05,574,0.0169221698113207,32,1,Unknown,repeat,repeats/032_1.csv,4.487130614097664,0.0,0.44715082169786685,0.00787240419886302
33920,212.291419,1.929095280714764,1.1197353631794529,3.247823943009452e-05,-1.821130370517491e-05,574,0.0169221698113207,32,1,Unknown,repeat,repeats/032_1.csv,4.898094446635655,0.0,0.44715082169786685,0.00787240419886302
40800,256.065573,1.897694635705303,1.1328671674269986,7.811165015678745e-05,4.696569904419517e-05,698,0.0171078431372549,32,0,Unknown,repeat,repeats/032_0.csv,4.266644792982849,0.0,0.44548116282157696,0.007296536521290317
40800,256.065573,1.897694635705303,1.1328671674269986,7.811165015678745e-05,4.696569904419517e-05,698,0.0171078431372549,32,0,Unknown,repeat,repeats/032_0.csv,4.580795704126238,0.0,0.44548116282157696,0.007296536521290317
33920,212.081612,1.891315395965647,1.1354248832976728,9.548995348820054e-05,1.828655155432718e-05,154,0.0045400943396226,16,1,Unknown,repeat,repeats/016_1.csv,4.8172012701846665,0.0,0.7043389680664984,0.003760801656792174
33920,212.081612,1.891315395965647,1.1354248832976728,9.548995348820054e-05,1.828655155432718e-05,154,0.0045400943396226,16,1,Unknown,repeat,repeats/016_1.csv,5.281526492997307,0.0,0.7043389680664984,0.003760801656792174
40800,255.28726,2.249082159741842,1.537871513641923,2.551122176669919e-05,-5.146573323534139e-05,2412,0.0591176470588235,48,2,Unknown,repeat,repeats/048_2.csv,5.180465194150572,0.0,0.33817363236958925,0.0145365639093671
40800,255.28726,2.249082159741842,1.537871513641923,2.551122176669919e-05,-5.146573323534139e-05,2412,0.0591176470588235,48,2,Unknown,repeat,repeats/048_2.csv,5.088830278295861,0.0,0.33817363236958925,0.0145365639093671
33920,213.16211,1.9465773823331176,1.3619319238238472,0.0001048866225353,9.327922197265838e-05,614,0.0181014150943396,29,3,Unknown,repeat,repeats/029_3.csv,3.895028212822001,0.0,0.5632228524673818,0.006796321901248239
33920,213.16211,1.9465773823331176,1.3619319238238472,0.0001048866225353,9.327922197265838e-05,614,0.0181014150943396,29,3,Unknown,repeat,repeats/029_3.csv,4.749197839614177,0.0,0.5632228524673818,0.006796321901248239
33920,212.716773,2.060326146686338,1.3063726087826155,8.607447718999703e-05,1.2297330007157158e-05,638,0.0188089622641509,29,1,Unknown,repeat,repeats/029_1.csv,4.339288251256567,0.0,0.4951077652942119,0.0075897819057631905
33920,212.716773,2.060326146686338,1.3063726087826155,8.607447718999703e-05,1.2297330007157158e-05,638,0.0188089622641509,29,1,Unknown,repeat,repeats/029_1.csv,4.811651953610079,0.0,0.4951077652942119,0.0075897819057631905
40800,255.983458,1.9843529218215767,1.325350401179616,6.725493059109407e-05,5.459599751282489e-05,2438,0.0597549019607843,48,0,Unknown,repeat,repeats/048_0.csv,4.367185271863437,0.0,0.41969045127165533,0.013540818182415355
40800,255.983458,1.9843529218215767,1.325350401179616,6.725493059109407e-05,5.459599751282489e-05,2438,0.0597549019607843,48,0,Unknown,repeat,repeats/048_0.csv,3.9959863276719063,0.0,0.41969045127165533,0.013540818182415355
33920,212.34308,1.9545013742551565,1.119416229259694,4.46791319788625e-05,-1.4315355968295384e-05,109,0.0032134433962264,16,3,Unknown,repeat,repeats/016_3.csv,5.474684178426924,0.0,0.48088147979492357,0.0036279588281248353
33920,212.34308,1.9545013742551565,1.119416229259694,4.46791319788625e-05,-1.4315355968295384e-05,109,0.0032134433962264,16,3,Unknown,repeat,repeats/016_3.csv,5.348213164656697,0.0,0.48088147979492357,0.0036279588281248353
40800,255.785207,2.0891037567977264,1.285906464629217,3.480499927876709e-05,1.065832207896986e-05,713,0.0174754901960784,32,2,Unknown,repeat,repeats/032_2.csv,4.414925793509275,0.0,0.3686660422233728,0.007795824643856642
40800,255.785207,2.0891037567977264,1.285906464629217,3.480499927876709e-05,1.065832207896986e-05,713,0.0174754901960784,32,2,Unknown,repeat,repeats/032_2.csv,4.606556603276484,0.0,0.3686660422233728,0.007795824643856642
33920,213.162981,2.04176485345882,1.1813926094854428,0.0001106853685393,2.6513846707329363e-05,577,0.0170106132075471,32,3,Unknown,repeat,repeats/032_3.csv,3.5959325983246764,0.0,0.3813544505266508,0.007812488198405649
33920,213.162981,2.04176485345882,1.1813926094854428,0.0001106853685393,2.6513846707329363e-05,577,0.0170106132075471,32,3,Unknown,repeat,repeats/032_3.csv,4.9365261194188585,0.0,0.3813544505266508,0.007812488198405649
40800,255.549627,1.88038576486735,1.0982448381813448,6.431243387714231e-05,1.6373674731512254e-05,158,0.0038725490196078,16,2,Unknown,repeat,repeats/016_2.csv,4.165967272631198,0.0,0.5395444704783214,0.0032846003255932624
40800,255.549627,1.88038576486735,1.0982448381813448,6.431243387714231e-05,1.6373674731512254e-05,158,0.0038725490196078,16,2,Unknown,repeat,repeats/016_2.csv,4.6864666689261805,0.0,0.5395444704783214,0.0032846003255932624
33920,212.304576,2.114318127461185,1.3727790603949528,9.868836654068696e-05,-3.686450575642581e-05,1944,0.0573113207547169,48,1,Unknown,repeat,repeats/048_1.csv,5.423561936400674,0.0,0.4254436671976154,0.013812619399576646
33920,212.304576,2.114318127461185,1.3727790603949528,9.868836654068696e-05,-3.686450575642581e-05,1944,0.0573113207547169,48,1,Unknown,repeat,repeats/048_1.csv,5.152258499488643,0.0,0.4254436671976154,0.013812619399576646
40800,256.025982,2.062533451649778,1.2224180570934329,9.921383217863685e-05,1.658526043149926e-05,699,0.0171323529411764,29,0,Unknown,repeat,repeats/029_0.csv,3.745977921093255,0.0,0.5013852518935746,0.0075255597590842115
40800,256.025982,2.062533451649778,1.2224180570934329,9.921383217863685e-05,1.658526043149926e-05,699,0.0171323529411764,29,0,Unknown,repeat,repeats/029_0.csv,4.740578707056064,0.0,0.5013852518935746,0.0075255597590842115
33920,212.635718,1.5444415090898138,0.9779496612302347,5.060950662073238e-05,1.6910636777448605e-06,710,0.0209316037735849,71,1,Unknown,repeat,repeats/071_1.csv,5.252274146408174,0.0,0.5142899813746148,0.008239862668551095
33920,212.635718,1.5444415090898138,0.9779496612302347,5.060950662073238e-05,1.6910636777448605e-06,710,0.0209316037735849,71,1,Unknown,repeat,repeats/071_1.csv,5.181282205342358,0.0,0.5142899813746148,0.008239862668551095
81600,568.002696,1.785613761880757,1.074374683644732,2.1682025043506365e-05,-2.3132139746992293e-05,701,0.0085906862745098,57,2,Unknown,repeat,repeats/057_2.csv,4.418374862194287,0.0,0.5094340732880259,0.005530652889069136
81600,568.002696,1.785613761880757,1.074374683644732,2.1682025043506365e-05,-2.3132139746992293e-05,701,0.0085906862745098,57,2,Unknown,repeat,repeats/057_2.csv,4.951495700140995,0.0,0.5094340732880259,0.005530652889069136
33920,213.109787,1.816691180545546,1.0842559856499592,0.0001033187160449,3.412633186327074e-05,311,0.0091686320754716,36,3,Unknown,repeat,repeats/036_3.csv,5.204405051750617,0.0,0.40083566103294227,0.005756975563642687
33920,213.109787,1.816691180545546,1.0842559856499592,0.0001033187160449,3.412633186327074e-05,311,0.0091686320754716,36,3,Unknown,repeat,repeats/036_3.csv,5.122307430115683,0.0,0.40083566103294227,0.005756975563642687
33920,212.549386,2.036746413230836,1.4119628482305355,-1.348502022834801e-18,-1.790820996431252e-05,431,0.0127063679245283,9,1,Unknown,repeat,repeats/009_1.csv,3.681615618607308,0.0,0.4650298094359319,0.007134863330524264
33920,212.549386,2.036746413230836,1.4119628482305355,-1.348502022834801e-18,-1.790820996431252e-05,431,0.0127063679245283,9,1,Unknown,repeat,repeats/009_1.csv,2.975638608209851,0.0,0.4650298094359319,0.007134863330524264
40800,255.511381,1.7671131981943422,1.0295082987521462,3.504098883832782e-05,-7.315182799575974e-05,539,0.0132107843137254,9,0,Unknown,repeat,repeats/009_0.csv,4.319300595308595,0.0,0.4707655616104479,0.0071992988532253695
40800,255.511381,1.7671131981943422,1.0295082987521462,3.504098883832782e-05,-7.315182799575974e-05,539,0.0132107843137254,9,0,Unknown,repeat,repeats/009_0.csv,4.480875590174713,0.0,0.4707655616104479,0.0071992988532253695
40800,255.76165,1.707618479052286,1.0214265635978368,2.062125940037064e-05,8.561540862583003e-08,411,0.0100735294117647,36,2,Unknown,repeat,repeats/036_2.csv,4.9157629573340245,0.0,0.5055951372046295,0.006278405955679138
40800,255.76165,1.707618479052286,1.0214265635978368,2.062125940037064e-05,8.561540862583003e-08,411,0.0100735294117647,36,2,Unknown,repeat,repeats/036_2.csv,5.164710091987869,0.0,0.5055951372046295,0.006278405955679138
40800,255.430959,1.4790649873900688,0.940328418089157,1.9700080650572546e-05,1.2999541413270331e-05,897,0.021985294117647,71,0,Unknown,repeat,repeats/071_0.csv,4.247728266277249,1.0,0.5677160787208241,0.008050670199238821
40800,255.430959,1.4790649873900688,0.940328418089157,1.9700080650572546e-05,1.2999541413270331e-05,897,0.021985294117647,71,0,Unknown,repeat,repeats/071_0.csv,3.679423054860554,1.0,0.5677160787208241,0.008050670199238821
33920,212.462002,1.86057739935249,1.1147635799073634,0.0001142115139688,5.620998402756168e-05,284,0.0083726415094339,57,1,Unknown,repeat,repeats/057_1.csv,5.553177992469927,0.0,0.5646451287054676,0.005611391774730736
33920,212.462002,1.86057739935249,1.1147635799073634,0.0001142115139688,5.620998402756168e-05,284,0.0083726415094339,57,1,Unknown,repeat,repeats/057_1.csv,5.303428515999315,0.0,0.5646451287054676,0.005611391774730736
40800,255.825012,1.5444016123525015,1.0346280712235087,7.87958813231895e-06,-7.908383288291721e-06,907,0.0222303921568627,71,2,Unknown,repeat,repeats/071_2.csv,1.0,0.0,0.41916681064845396,0.008719021631504226
40800,255.825012,1.5444016123525015,1.0346280712235087,7.87958813231895e-06,-7.908383288291721e-06,907,0.0222303921568627,71,2,Unknown,repeat,repeats/071_2.csv,4.511683276290814,0.0,0.41916681064845396,0.008719021631504226
40800,255.550107,1.7547991087097825,1.0531747954332242,5.4946900055578745e-05,3.20304867507436e-05,380,0.009313725490196,36,0,Unknown,repeat,repeats/036_0.csv,2.956439459011152,0.0,0.5091032702965719,0.005295936561497406
40800,255.550107,1.7547991087097825,1.0531747954332242,5.4946900055578745e-05,3.20304867507436e-05,380,0.009313725490196,36,0,Unknown,repeat,repeats/036_0.csv,5.116004755194266,0.0,0.5091032702965719,0.005295936561497406
40800,255.987979,1.8423376451798248,1.1608262136407774,6.415476743096938e-05,5.718611874776459e-06,564,0.0138235294117647,9,2,Unknown,repeat,repeats/009_2.csv,4.5629585067656215,0.0,0.4901493664304161,0.006606680282565767
40800,255.987979,1.8423376451798248,1.1608262136407774,6.415476743096938e-05,5.718611874776459e-06,564,0.0138235294117647,9,2,Unknown,repeat,repeats/009_2.csv,4.302137066911282,0.0,0.4901493664304161,0.006606680282565767
33920,212.963339,1.9008827818943783,1.1677829893439629,4.597151979271871e-05,-6.587968289140351e-05,484,0.0142688679245283,9,3,Unknown,repeat,repeats/009_3.csv,5.078831597370166,0.0,0.44481974534204205,0.007518826277006921
33920,212.963339,1.9008827818943783,1.1677829893439629,4.597151979271871e-05,-6.587968289140351e-05,484,0.0142688679245283,9,3,Unknown,repeat,repeats/009_3.csv,4.453926605187293,0.0,0.44481974534204205,0.007518826277006921
33920,212.504588,2.042177881277251,1.2071380146045114,7.463214852350239e-05,8.57048392363112e-06,341,0.0100530660377358,36,1,Unknown,repeat,repeats/036_1.csv,5.270091135141337,0.0,0.49958607957134504,0.00603142052966748
33920,212.504588,2.042177881277251,1.2071380146045114,7.463214852350239e-05,8.57048392363112e-06,341,0.0100530660377358,36,1,Unknown,repeat,repeats/036_1.csv,5.291772681487136,0.0,0.49958607957134504,0.00603142052966748
33920,212.839424,1.6426360439253886,1.2381811761930333,9.477319624931578e-05,5.007153214559943e-06,811,0.0239091981132075,71,3,Unknown,repeat,repeats/071_3.csv,4.8597177386196,0.0,0.542581498179221,0.008871751912955498
33920,212.839424,1.6426360439253886,1.2381811761930333,9.477319624931578e-05,5.007153214559943e-06,811,0.0239091981132075,71,3,Unknown,repeat,repeats/071_3.csv,5.198118618228115,0.0,0.542581498179221,0.008871751912955498
40800,255.419117,1.823041214935044,1.0708332954375008,1.3105558062715716e-05,-3.27147202654294e-05,319,0.0078186274509803,57,0,Unknown,repeat,repeats/057_0.csv,4.84726027737314,0.0,0.6283115966170567,0.005384980835130838
40800,255.419117,1.823041214935044,1.0708332954375008,1.3105558062715716e-05,-3.27147202654294e-05,319,0.0078186274509803,57,0,Unknown,repeat,repeats/057_0.csv,4.272853732343122,0.0,0.6283115966170567,0.005384980835130838
40800,255.975521,1.7693825831211714,1.01823393912156,2.2977227533770414e-05,6.875238690549585e-06,361,0.0088480392156862,49,0,Unknown,repeat,repeats/049_0.csv,4.5856254285662565,0.0,0.42147281347496035,0.005428169173499633
40800,255.975521,1.7693825831211714,1.01823393912156,2.2977227533770414e-05,6.875238690549585e-06,361,0.0088480392156862,49,0,Unknown,repeat,repeats/049_0.csv,4.745396613254503,0.0,0.42147281347496035,0.005428169173499633
33920,212.177568,1.850100763058995,1.063304235009962,0.0001232491494707,3.1931328176389645e-05,342,0.0100825471698113,49,1,Unknown,repeat,repeats/049_1.csv,5.04985416258347,0.0,0.44269807138340145,0.005957241562885823
33920,212.177568,1.850100763058995,1.063304235009962,0.0001232491494707,3.1931328176389645e-05,342,0.0100825471698113,49,1,Unknown,repeat,repeats/049_1.csv,5.151036323238122,0.0,0.44269807138340145,0.005957241562885823
33920,212.627934,2.024189346492567,1.211380841678108,2.9748092164155017e-06,-6.655386013382819e-05,332,0.0097877358490566,49,3,Unknown,repeat,repeats/049_3.csv,4.658899175863764,0.0,0.4928824178868823,0.005596796137880027
33920,212.627934,2.024189346492567,1.211380841678108,2.9748092164155017e-06,-6.655386013382819e-05,332,0.0097877358490566,49,3,Unknown,repeat,repeats/049_3.csv,5.100948756238017,0.0,0.4928824178868823,0.005596796137880027
40800,255.469218,1.931878934327017,1.1126695515581737,8.45480815247254e-05,4.935336637897904e-05,379,0.0092892156862745,49,2,Unknown,repeat,repeats/049_2.csv,5.077137840571762,0.0,0.3997393596295485,0.0065594487521222185
40800,255.469218,1.931878934327017,1.1126695515581737,8.45480815247254e-05,4.935336637897904e-05,379,0.0092892156862745,49,2,Unknown,repeat,repeats/049_2.csv,4.90412882369159,0.0,0.3997393596295485,0.0065594487521222185
33920,212.559988,1.9888310956033128,1.4464174255968438,8.763564998794972e-05,2.334991434273626e-05,687,0.020253537735849,11,3,Unknown,repeat,repeats/011_3.csv,4.897687640395503,0.0,0.3540412544709204,0.009209494329732882
33920,212.559988,1.9888310956033128,1.4464174255968438,8.763564998794972e-05,2.334991434273626e-05,687,0.020253537735849,11,3,Unknown,repeat,repeats/011_3.csv,4.971590419707304,0.0,0.3540412544709204,0.009209494329732882
33920,212.846525,2.0627825575991867,1.255549939266018,8.370425035686469e-05,-6.684249224154771e-06,360,0.0106132075471698,54,3,Unknown,repeat,repeats/054_3.csv,5.072494549018345,0.0,0.4770194911325448,0.006185412352604676
33920,212.846525,2.0627825575991867,1.255549939266018,8.370425035686469e-05,-6.684249224154771e-06,360,0.0106132075471698,54,3,Unknown,repeat,repeats/054_3.csv,4.850484523489952,0.0,0.4770194911325448,0.006185412352604676
40800,255.641091,1.898402566674212,1.0511268268181533,3.981620737111199e-05,3.3456073426391804e-05,0,0.0,72,0,Unknown,repeat,repeats/072_0.csv,4.044491314318523,0.0,0.5328787257365015,0.0
37939,238.36317,1.3863168185178023,1.4797349114377407,8.833452756007046e-05,8.833452756007089e-05,14214,0.3746540499222436,56,0,Unknown,repeat,repeats/056_0.csv,4.86139604437834,1.0,0.3553102563593706,0.027887412768761898
37939,238.36317,1.3863168185178023,1.4797349114377407,8.833452756007046e-05,8.833452756007089e-05,14214,0.3746540499222436,56,0,Unknown,repeat,repeats/056_0.csv,4.947378465668846,1.0,0.3553102563593706,0.027887412768761898
33920,212.438951,1.9516018675224824,1.2036601101701996,1.797929417733035e-05,-1.1091148100788024e-05,0,0.0,72,1,Unknown,repeat,repeats/072_1.csv,4.687631903168228,0.0,0.7728126844745755,0.0
40800,256.80638,1.9402024058072809,1.3094033463016608,4.462661177414845e-19,-0.0001011403091981,837,0.0205147058823529,11,2,Unknown,repeat,repeats/011_2.csv,4.692501063858182,0.0,0.3733827389899273,0.008570284650879695
40800,256.80638,1.9402024058072809,1.3094033463016608,4.462661177414845e-19,-0.0001011403091981,837,0.0205147058823529,11,2,Unknown,repeat,repeats/011_2.csv,3.112912638664864,0.0,0.3733827389899273,0.008570284650879695
40800,255.639139,2.225142761964282,1.269011233234386,5.524155390211343e-05,7.619880832234509e-06,385,0.0094362745098039,54,2,Unknown,repeat,repeats/054_2.csv,4.988479217307972,0.0,0.4444343933117699,0.005909957910139374
40800,255.639139,2.225142761964282,1.269011233234386,5.524155390211343e-05,7.619880832234509e-06,385,0.0094362745098039,54,2,Unknown,repeat,repeats/054_2.csv,4.480693720365042,0.0,0.4444343933117699,0.005909957910139374
40800,255.957036,1.847478850928848,1.0939185884018077,2.510613094060273e-05,-3.812777512649282e-05,387,0.009485294117647,54,0,Unknown,repeat,repeats/054_0.csv,4.545307109224604,0.0,0.5013502514829378,0.0054208638024938645
40800,255.957036,1.847478850928848,1.0939185884018077,2.510613094060273e-05,-3.812777512649282e-05,387,0.009485294117647,54,0,Unknown,repeat,repeats/054_0.csv,4.325817380838299,0.0,0.5013502514829378,0.0054208638024938645
40800,256.271819,1.6215356960373275,1.867588976542505,5.475446161474623e-05,5.475446161474448e-05,16208,0.3972549019607843,56,2,Unknown,repeat,repeats/056_2.csv,4.485421853524927,0.0,0.3784685278949042,0.03598822818931304
40800,256.271819,1.6215356960373275,1.867588976542505,5.475446161474623e-05,5.475446161474448e-05,16208,0.3972549019607843,56,2,Unknown,repeat,repeats/056_2.csv,5.445579257603497,0.0,0.3784685278949042,0.03598822818931304
33920,212.943765,1.6124629831251214,1.827155983956115,4.843477778668679e-05,-7.760073509364001e-05,13649,0.4023879716981132,56,3,Unknown,repeat,repeats/056_3.csv,4.022353639010183,0.0,0.35504166967191475,0.03234902999951714
33920,212.943765,1.6124629831251214,1.827155983956115,4.843477778668679e-05,-7.760073509364001e-05,13649,0.4023879716981132,56,3,Unknown,repeat,repeats/056_3.csv,5.116133514227189,0.0,0.35504166967191475,0.03234902999951714
33920,212.372712,2.015348376339992,1.2546498697594088,2.284873139059625e-05,-2.135589562473919e-05,337,0.0099351415094339,54,1,Unknown,repeat,repeats/054_1.csv,4.738557469777922,0.0,0.6314838991728992,0.005764679025279269
33920,212.372712,2.015348376339992,1.2546498697594088,2.284873139059625e-05,-2.135589562473919e-05,337,0.0099351415094339,54,1,Unknown,repeat,repeats/054_1.csv,5.222097834358149,0.0,0.6314838991728992,0.005764679025279269
33920,212.656461,1.8783755212731248,1.1430057689307087,6.171677456112768e-05,-4.252399552414228e-05,645,0.0190153301886792,11,1,Unknown,repeat,repeats/011_1.csv,5.220954663571017,0.0,0.3720583539157583,0.007495412112704215
33920,212.656461,1.8783755212731248,1.1430057689307087,6.171677456112768e-05,-4.252399552414228e-05,645,0.0190153301886792,11,1,Unknown,repeat,repeats/011_1.csv,5.229846793354789,0.0,0.3720583539157583,0.007495412112704215
40800,255.953446,3.49929912753973,2.747163916895182,2.6049493866749407e-05,-5.654841775351031e-05,0,0.0,72,2,Unknown,repeat,repeats/072_2.csv,4.033893043525056,0.0,0.716421817399959,0.0
40800,255.886084,1.9195581570636413,1.2124524174758793,3.9628377598959655e-05,-2.089522358488693e-05,958,0.0234803921568627,6,2,Unknown,repeat,repeats/006_2.csv,2.4184370394561245,0.0,0.548516054510181,0.00961619829368826
40800,255.886084,1.9195581570636413,1.2124524174758793,3.9628377598959655e-05,-2.089522358488693e-05,958,0.0234803921568627,6,2,Unknown,repeat,repeats/006_2.csv,3.947704538508224,0.0,0.548516054510181,0.00961619829368826
33920,212.442927,2.015025160585513,1.2201355592036411,6.409903783200374e-05,1.9915252929105464e-05,209,0.0061615566037735,65,1,Unknown,repeat,repeats/065_1.csv,5.365931418883203,0.0,0.51023449954488,0.004634555322358192
33920,212.442927,2.015025160585513,1.2201355592036411,6.409903783200374e-05,1.9915252929105464e-05,209,0.0061615566037735,65,1,Unknown,repeat,repeats/065_1.csv,4.8622556642436345,0.0,0.51023449954488,0.004634555322358192
40800,255.352983,1.7478141131537128,1.1016595424704174,3.3783247770304163e-05,-3.729940386903516e-05,1483,0.0363480392156862,41,0,Unknown,repeat,repeats/041_0.csv,4.563169036038857,0.0,0.5210217767709768,0.009980746592582326
40800,255.352983,1.7478141131537128,1.1016595424704174,3.3783247770304163e-05,-3.729940386903516e-05,1483,0.0363480392156862,41,0,Unknown,repeat,repeats/041_0.csv,4.112192158378787,0.0,0.5210217767709768,0.009980746592582326
33920,212.257332,1.9113316804015217,1.8360994490612297,2.7583915894537523e-05,-1.6741993494142004e-05,2141,0.0631191037735849,58,1,Unknown,repeat,repeats/058_1.csv,5.005055226498451,0.0,1.0300990135929025,0.013254065151360949
33920,212.257332,1.9113316804015217,1.8360994490612297,2.7583915894537523e-05,-1.6741993494142004e-05,2141,0.0631191037735849,58,1,Unknown,repeat,repeats/058_1.csv,4.549798606495467,0.0,1.0300990135929025,0.013254065151360949
40800,255.528588,2.215754228264164,2.8850901517105583,7.684953274519207e-05,6.824094559511773e-05,2721,0.0666911764705882,58,0,Unknown,repeat,repeats/058_0.csv,4.367706292669521,0.0,0.6930908287147506,0.015361200100452416
